"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"2314043";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314043";"REQ";"28";"2022";"305";"Requerimento de Desapensação";"Requer a desapensação do PL nº 5490/2020, que tramita conjuntamente com o PL 5131/2019, ambos de minha autoria.";"";"";"2022-02-03T15:15:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2266845";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131814";"";"2022-02-03T15:15:00";"1";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Apresentação do Requerimento de Desapensação n. 28/2022, pelo Deputado Camilo Capiberibe  (PSB/AP), que ""Requer a desapensação do PL nº 5490/2020, que tramita conjuntamente com o PL 5131/2019, ambos de minha autoria.

"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131814"
"2314044";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314044";"REQ";"29";"2022";"392";"Requerimento de Urgência (Art. 155 do RICD)";"Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência da MSC 21/2022.";"";"";"2022-02-03T15:15:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313775";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131818";"";"2022-02-03T15:20:52";"3";"";"100002";"COAPP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100002";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Encaminhamento";"910";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131821"
"2314045";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314045";"REQ";"30";"2022";"521";"Requerimento de Constituição de Comissão Especial de Projeto";"Requer seja criada Comissão Especial para discutir o PL nº 5490/2020 “Cria o Plano Nacional de Erradicação da Contaminação por Mercúrio, e dá outras providências”";"";"";"2022-02-03T15:16:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2266845";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131823";"";"2022-02-03T15:16:00";"1";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Apresentação do Requerimento de Constituição de Comissão Especial de Projeto n. 30/2022, pelo Deputado Camilo Capiberibe  (PSB/AP), que ""Requer seja criada Comissão Especial para discutir o PL nº 5490/2020 “Cria o Plano Nacional de Erradicação da Contaminação por Mercúrio, e dá outras providências” 

"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131825"
"2314046";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314046";"REQ";"31";"2022";"311";"Requerimento de Retirada de Proposição de Iniciativa Individual";"Requer a retirada de tramitação do Projeto de Lei nº 4549 de 2021.";"";"";"2022-02-03T15:26:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313282";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131845";"";"2022-02-03T15:26:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Requerimento de Retirada de Proposição de Iniciativa Individual n. 31/2022, pelo Deputado Fábio Mitidieri  (PSD/SE), que ""Requer a retirada de tramitação do Projeto de Lei nº 4549 de 2021"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131847"
"2314047";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314047";"REQ";"32";"2022";"311";"Requerimento de Retirada de Proposição de Iniciativa Individual";"Requer a retirada do PL nº 4558, de 2021, altera o inciso X do art. 833 da Lei nº 13.105, de 16 de março de 2015- Código de Processo Civil nos termos em que especifica.";"";"";"2022-02-03T15:32:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313306";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131849";"";"2022-02-03T15:32:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Requerimento de Retirada de Proposição de Iniciativa Individual n. 32/2022, pelo Deputado Carlos Bezerra  (MDB/MT), que ""Requer a retirada do PL nº 4558, de 2021, altera o inciso X do art. 833 da Lei nº 13.105, de 16 de março de 2015- Código de Processo Civil nos termos em que especifica"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131851"
"2314048";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314048";"REQ";"33";"2022";"311";"Requerimento de Retirada de Proposição de Iniciativa Individual";"Requer a retirada do PL nº 4457, de 2021, que altera o art. 18-A da Lei Complementar nº 123, de 14 de dezembro de 2006, de maneira a estabelecer que os profissionais liberais possam ser inscritos como microempreendedores individuais e que o limite de receita bruta anual auferida aplicável a esses microempreendedores seja, doravante, atualizado pela variação do Índice Nacional de Preços ao Consumidor Amplo – IPCA.";"";"";"2022-02-03T15:32:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2312629";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131853";"";"2022-02-03T15:32:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Requerimento de Retirada de Proposição de Iniciativa Individual n. 33/2022, pelo Deputado Carlos Bezerra  (MDB/MT), que ""Requer a retirada do PL nº 4457, de 2021, que altera o art. 18-A da Lei Complementar nº 123, de 14 de dezembro de 2006, de maneira a estabelecer que os profissionais liberais possam ser inscritos como microempreendedores individuais e que o limite de receita bruta anual auferida aplicável a esses microempreendedores seja, doravante, atualizado pela variação do Índice Nacional de Preços ao Consumidor Amplo – IPCA"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131855"
"2314049";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314049";"REQ";"34";"2022";"311";"Requerimento de Retirada de Proposição de Iniciativa Individual";"Requer a retirada do PL nº 4429, de 2021, que altera o inciso VII do art. 3º da Lei n° 13.979, de 6 de fevereiro de 2020 para enfrentamento de emergência de saúde pública de importância internacional decorrente do corona vírus responsável pelo surto de 2019.";"";"";"2022-02-03T15:32:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2312395";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131856";"";"2022-02-03T15:32:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Requerimento de Retirada de Proposição de Iniciativa Individual n. 34/2022, pelo Deputado Carlos Bezerra  (MDB/MT), que ""Requer a retirada do PL nº 4429, de 2021, que altera o inciso VII do art. 3º da Lei n° 13.979, de 6 de fevereiro de 2020 para enfrentamento de emergência de saúde pública de importância internacional decorrente do corona vírus responsável pelo surto de 2019"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131858"
"2314050";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314050";"AA";"2";"0";"506";"Autógrafo";"";"";"";"2022-02-03T16:21:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2276475";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131886";"";"2022-02-03T16:21:00";"1";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Apresentação do Autógrafo n. 2 MESA, pela CÂMARA DOS DEPUTADOS.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131886"
"2314052";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314052";"REQ";"35";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene, em 28 de abril de 2022, em homenagem ao Dia Nacional da Trabalhadora Doméstica.";"";"";"2022-02-03T16:12:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131915";"";"2022-02-03T16:51:39";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131917"
"2314053";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314053";"REQ";"36";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em 24 de novembro de 2022, no Plenário da Câmara dos Deputados, em homenagem à Política de Redução de Danos.";"";"";"2022-02-03T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131919";"";"2022-02-03T16:52:21";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131923"
"2314054";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314054";"REQ";"37";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em 24 de novembro de 2022, no Plenário da Câmara dos Deputados, em homenagem à Política de Redução de Danos.";"";"";"2022-02-03T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131921";"";"2022-02-03T16:52:26";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131924"
"2314055";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314055";"REQ";"38";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene, em 19 de abril de 2022, no Plenário da Câmara, em homenagem ao Dia dos Povos Indígenas.";"";"";"2022-02-03T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131925";"";"2022-02-03T16:53:04";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131927"
"2314056";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314056";"REQ";"39";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene, em 29 de novembro de 2022, no Plenário da Câmara, em homenagem ao Dia Internacional de Solidariedade com o Povo Palestino.";"";"";"2022-02-03T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131928";"";"2022-02-03T16:53:44";"3";"";"";"";"";"";"Relatório de Conferência de Assinaturas";"1042";"";"";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131930"
"2314057";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314057";"REQ";"40";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene, em 28 de junho de 2022, no Plenário da Câmara, em homenagem ao Dia Internacional do Orgulho LGBTQIA+";"";"";"2022-02-03T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131931";"";"2022-02-03T16:55:05";"3";"";"";"";"";"";"Relatório de Conferência de Assinaturas";"1042";"";"";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131933"
"2314058";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314058";"REQ";"41";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene, em
25 de julho de 2022, em homenagem ao Dia
da Mulher Negra, Latina e Caribenha.";"";"";"2022-02-03T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131936";"";"2022-02-03T16:56:04";"3";"";"";"";"";"";"Relatório de Conferência de Assinaturas";"1042";"";"";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131938"
"2314059";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314059";"REQ";"42";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão
Solene, em 06 de junho de 2022, Dia
do Meio Ambiente, no Plenário da
Câmara em homenagem aos
Defensores Socioambientais que
atuam no Brasil.";"";"";"2022-02-03T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131939";"";"2022-02-03T17:41:44";"3";"";"";"";"";"";"Relatório de Conferência de Assinaturas";"1042";"";"";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131989"
"2314060";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314060";"REQ";"43";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão
Solene, em 14 de março de 2022, no
Plenário da Câmara, em homenagem
e memória da vereadora Marielle
Franco";"";"";"2022-02-03T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131942";"";"2022-02-03T16:58:18";"3";"";"";"";"";"";"Relatório de Conferência de Assinaturas";"1042";"";"";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131945"
"2314062";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314062";"REQ";"44";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão
Solene, em 08 de março de 2022, no
Plenário da Câmara, em homenagem
ao Dia Internacional das Mulheres";"";"";"2022-02-03T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131947";"";"2022-02-03T16:59:18";"3";"";"";"";"";"";"Relatório de Conferência de Assinaturas";"1042";"";"";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131949"
"2314063";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314063";"REQ";"45";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão
Solene, em 18 de maio de 2022, no
Plenário da Câmara, em homenagem
ao Dia Nacional da Luta
Antimanicomial";"";"";"2022-02-03T16:14:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131950";"";"2022-02-03T17:00:27";"3";"";"";"";"";"";"Relatório de Conferência de Assinaturas";"1042";"";"";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131952"
"2314064";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314064";"REQ";"46";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em
homenagem ao Dia Internacional da
Enfermagem e do Enfermeiro.";"";"";"2022-02-03T16:15:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131955";"";"2022-02-03T17:03:15";"3";"";"";"";"";"";"Relatório de Conferência de Assinaturas";"1042";"";"";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131957"
"2314065";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314065";"REQ";"47";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão
Solene, em 10 de dezembro de
2022, no Plenário da Câmara dos
Deputados, em homenagem ao Dia
Internacional dos Direitos
Humanos.";"";"";"2022-02-03T16:15:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131962";"";"2022-02-03T17:12:02";"3";"";"";"";"";"";"Relatório de Conferência de Assinaturas";"1042";"";"";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131964"
"2314066";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314066";"REQ";"48";"2022";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão
Solene, em 21 de novembro de 2022,
no Plenário da Câmara, em
homenagem ao Dia da Consciência
Negra.";"";"";"2022-02-03T16:15:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131965";"";"2022-02-03T17:13:21";"3";"";"";"";"";"";"Relatório de Conferência de Assinaturas";"1042";"";"";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131967"
