"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PsbPtbPcdob";"";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"Não"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"Minoria";"";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PMN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36801";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PvPps";"";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PrPtdobPrpPhsPtcPsl";"";"Não"
